feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
V26,5.6383007513332284e-06,0.0020912015917087,0.0,0.0,0.0099103976817783,7.081406445001786e-22,0.0005541849197675,0.0001799401985411,2.9396235400910835e-18,8.073518940520049e-18
V27,4.476980665888866e-05,0.0019905564288793,0.0,0.005568000250074,2.558303102212649,1.3936039130882772e-20,0.00361624297772,0.0005019702000233,0.00013718405942831136,0.0007371595432091769
V28,1.849563914003034e-05,0.0015674808324126,0.0033516483516483,0.0,0.7431281247132147,4.484162617117236e-05,0.0028705149937516,0.0003440876116382,0.0006300449729180163,0.003901221476892003
V29,8.224826240221415e-05,0.0074270348478171,0.0436555777655039,0.0591129456435023,0.0645861827080457,0.0047045983873054,0.0078077196510197,0.0003092775827472,0.0683774920296936,0.38836647812364705
V30,2.0507695609209484e-05,0.001698833782426,0.0,0.0,0.0155426075087031,9.28635654620775e-05,0.0011747117727249,0.0003769065155562,0.002026723943614091,0.014579579777546169
V31,1.5073128322122094e-05,0.0014742177520287,0.0,0.0,0.0003862686290815,3.152517082491269e-20,0.0002964601989377,0.0006303906189361,7.179347116500013e-19,3.5351724179579034e-19
V32,7.77582905306716e-06,0.0018270674740904,0.0,0.0,3.1194261025515613,1.987870543986569e-20,0.0054878738351578,0.0006591477816828,6.979715483010418e-19,2.4338670440823633e-18
V33,1.1339927646621511e-05,0.0017447833066008,0.0015100304955377,0.0,2.258743417622073,0.0001959743127437,0.0049866903465376,0.0005798661719413,0.0069308860987477554,0.057933311299866175
V34,1.2004720890644107e-05,0.0021237033495538,0.0,0.0054431846337277,0.0002014009956761,9.756788082925461e-21,0.0008315843824214,3.804199369834051e-05,2.591595246734194e-18,4.033297026688362e-18
V35,1.0826628816729131e-05,0.0010950270167525,0.0,0.0,0.0291250169864329,3.2095774151536233e-20,0.0019901374071457,0.0004941427862616,2.9189040237631155e-19,2.097391765405592e-18
V36,4.87851581773103e-06,0.002153691379914,0.0,0.0,1.4571306123477954,3.012343480661399e-21,0.0011136098273769,0.0004979796470302,2.5023841063167382e-18,7.050710527462203e-18
V37,1.7581808157776234e-05,0.0013150380130703,0.0,0.0,0.0119489736117466,5.706090615902126e-05,0.0013413120876381,0.0002289082424716,0.0006619686150954277,0.004793116117357784
V38,2.0622038722100237e-05,0.0013352994609351,0.0012307692307692,0.0053900499298131,0.8768640807840998,1.1493856826004282e-20,9.176558303696884e-05,0.0004275996743876,8.95172175555909e-06,9.940214747013352e-18
V39,8.462505236683209e-06,0.001670119235497,0.0054374309900625,0.0,0.0107860960680768,0.004593158068441,0.000690797955314,0.0008265066341177,0.021539632345062485,0.1469810581901125
V40,6.386498117265462e-05,0.0007029066065754,0.0,0.0,3.231059529040763e-06,0.0009988166993939,8.565088757453322e-05,3.11405348723852e-05,0.001566985169504232,0.010986983693333183
